,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
11804,Medium_sat,High_grade,3_NP,"[248,269]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11805,Medium_sat,Medium_grade,3_NP,"[162,182]_H",2_T,0_ACC,0_L,0_PR,IT_SALES,0_SALARY
11806,Medium_sat,Very_high_grade,4_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,product_mng_SALES,0_SALARY
11807,Medium_sat,Very_high_grade,2_NP,"[162,182]_H",2_T,0_ACC,0_L,0_PR,product_mng_SALES,0_SALARY
11808,High_sat,Very_high_grade,5_NP,"[80,118]_H",5_T,0_ACC,0_L,0_PR,product_mng_SALES,0_SALARY
11809,Very_high_sat,Medium_grade,4_NP,"[80,118]_H",3_T,0_ACC,0_L,0_PR,product_mng_SALES,0_SALARY
11810,High_sat,Very_high_grade,5_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,IT_SALES,0_SALARY
11811,Very_high_sat,Medium_grade,4_NP,"[140,161]_H",2_T,0_ACC,0_L,0_PR,management_SALES,2_SALARY
11812,Very_high_sat,Low_grade,5_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,management_SALES,2_SALARY
11813,Low_sat,Very_high_grade,2_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,management_SALES,2_SALARY
11814,Medium_sat,Low_grade,6_NP,"[80,118]_H",6_T,0_ACC,0_L,0_PR,management_SALES,2_SALARY
11815,Very_high_sat,High_grade,4_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,management_SALES,2_SALARY
11816,High_sat,Medium_grade,5_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,management_SALES,2_SALARY
11817,High_sat,High_grade,4_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,marketing_SALES,0_SALARY
11818,High_sat,Medium_grade,3_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11819,Medium_sat,Medium_grade,4_NP,"[226,247]_H",2_T,0_ACC,0_L,0_PR,accounting_SALES,0_SALARY
11820,High_sat,Medium_grade,4_NP,"[248,269]_H",3_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
11821,Medium_sat,High_grade,4_NP,"[226,247]_H",3_T,1_ACC,0_L,1_PR,technical_SALES,0_SALARY
11822,Medium_sat,Very_high_grade,3_NP,"[183,225]_H",3_T,1_ACC,0_L,1_PR,management_SALES,0_SALARY
11823,High_sat,Medium_grade,4_NP,"[140,161]_H",4_T,0_ACC,0_L,1_PR,marketing_SALES,1_SALARY
11824,High_sat,High_grade,4_NP,"[248,269]_H",3_T,0_ACC,0_L,1_PR,marketing_SALES,1_SALARY
11825,Low_sat,Medium_grade,5_NP,"[119,140]_H",2_T,0_ACC,0_L,1_PR,marketing_SALES,1_SALARY
11826,Very_high_sat,High_grade,5_NP,"[248,269]_H",4_T,0_ACC,0_L,1_PR,sales_SALES,1_SALARY
11827,Medium_sat,High_grade,4_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11828,Medium_sat,Very_high_grade,6_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11829,Medium_sat,High_grade,4_NP,"[248,269]_H",3_T,1_ACC,0_L,0_PR,sales_SALES,1_SALARY
11830,Medium_sat,Low_grade,2_NP,"[226,247]_H",4_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11831,Very_high_sat,High_grade,4_NP,"[183,225]_H",2_T,1_ACC,0_L,0_PR,sales_SALES,1_SALARY
11832,High_sat,High_grade,5_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11833,High_sat,High_grade,5_NP,"[226,247]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11834,Medium_sat,Very_high_grade,3_NP,"[162,182]_H",4_T,0_ACC,0_L,0_PR,IT_SALES,1_SALARY
11835,Very_low_sat,Very_high_grade,6_NP,"[183,225]_H",6_T,1_ACC,0_L,0_PR,product_mng_SALES,2_SALARY
11836,Very_low_sat,Medium_grade,4_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,product_mng_SALES,0_SALARY
11837,High_sat,Very_high_grade,3_NP,"[140,161]_H",2_T,0_ACC,0_L,0_PR,product_mng_SALES,1_SALARY
11838,Medium_sat,High_grade,2_NP,"[140,161]_H",4_T,0_ACC,0_L,0_PR,product_mng_SALES,1_SALARY
11839,Medium_sat,Medium_grade,4_NP,"[140,161]_H",2_T,0_ACC,0_L,0_PR,IT_SALES,1_SALARY
11840,Medium_sat,Very_high_grade,5_NP,"[226,247]_H",2_T,0_ACC,0_L,0_PR,management_SALES,2_SALARY
11841,Medium_sat,Medium_grade,2_NP,"[80,118]_H",2_T,0_ACC,0_L,0_PR,management_SALES,2_SALARY
11842,High_sat,High_grade,4_NP,"[248,269]_H",3_T,0_ACC,0_L,0_PR,management_SALES,2_SALARY
11843,Medium_sat,Medium_grade,3_NP,"[248,269]_H",2_T,0_ACC,0_L,0_PR,management_SALES,2_SALARY
11844,High_sat,High_grade,3_NP,"[248,269]_H",3_T,0_ACC,0_L,0_PR,management_SALES,2_SALARY
11845,Medium_sat,High_grade,5_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,management_SALES,2_SALARY
11846,High_sat,Medium_grade,5_NP,"[226,247]_H",3_T,1_ACC,0_L,0_PR,marketing_SALES,0_SALARY
11847,Medium_sat,High_grade,5_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11848,Very_high_sat,High_grade,3_NP,"[248,269]_H",3_T,0_ACC,0_L,0_PR,accounting_SALES,0_SALARY
11849,Very_low_sat,High_grade,4_NP,"[183,225]_H",5_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
11850,Very_low_sat,High_grade,3_NP,"[162,182]_H",3_T,1_ACC,0_L,0_PR,technical_SALES,0_SALARY
11851,Very_low_sat,High_grade,4_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,management_SALES,0_SALARY
11852,Medium_sat,Medium_grade,4_NP,"[226,247]_H",2_T,0_ACC,0_L,0_PR,marketing_SALES,0_SALARY
11853,High_sat,Medium_grade,3_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,marketing_SALES,0_SALARY
11854,High_sat,Very_high_grade,3_NP,"[248,269]_H",3_T,0_ACC,0_L,0_PR,marketing_SALES,0_SALARY
11855,Very_high_sat,Very_high_grade,2_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11856,Very_high_sat,Very_high_grade,4_NP,"[248,269]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11857,High_sat,Medium_grade,5_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11858,Medium_sat,Medium_grade,3_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11859,Medium_sat,Medium_grade,4_NP,"[162,182]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11860,High_sat,Very_high_grade,5_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11861,Medium_sat,Very_high_grade,3_NP,"[226,247]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11862,Very_high_sat,Very_high_grade,4_NP,"[248,269]_H",4_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11863,Medium_sat,Medium_grade,4_NP,"[162,182]_H",2_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
11864,High_sat,Medium_grade,3_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,support_SALES,1_SALARY
11865,High_sat,High_grade,5_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,support_SALES,1_SALARY
11866,High_sat,Very_high_grade,4_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,support_SALES,1_SALARY
11867,Medium_sat,Medium_grade,3_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,support_SALES,1_SALARY
11868,Very_high_sat,Low_grade,5_NP,"[119,140]_H",5_T,1_ACC,0_L,0_PR,support_SALES,1_SALARY
11869,Medium_sat,High_grade,2_NP,"[162,182]_H",2_T,0_ACC,0_L,0_PR,support_SALES,1_SALARY
11870,Very_high_sat,High_grade,5_NP,"[270,289]_H",3_T,0_ACC,0_L,0_PR,support_SALES,1_SALARY
11871,High_sat,High_grade,3_NP,"[80,118]_H",3_T,0_ACC,0_L,0_PR,support_SALES,1_SALARY
11872,Very_high_sat,Very_high_grade,4_NP,"[248,269]_H",3_T,0_ACC,0_L,0_PR,support_SALES,1_SALARY
11873,High_sat,High_grade,5_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,support_SALES,1_SALARY
11874,High_sat,Very_high_grade,3_NP,"[270,289]_H",2_T,0_ACC,0_L,0_PR,support_SALES,2_SALARY
11875,Medium_sat,Low_grade,6_NP,"[162,182]_H",5_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
11876,Low_sat,Low_grade,5_NP,"[162,182]_H",5_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
11877,Low_sat,Low_grade,2_NP,"[183,225]_H",4_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
11878,High_sat,High_grade,3_NP,"[226,247]_H",2_T,0_ACC,0_L,0_PR,management_SALES,1_SALARY
11879,High_sat,High_grade,3_NP,"[248,269]_H",2_T,0_ACC,0_L,0_PR,IT_SALES,1_SALARY
11880,Very_high_sat,Medium_grade,3_NP,"[162,182]_H",2_T,0_ACC,0_L,0_PR,IT_SALES,0_SALARY
11881,High_sat,High_grade,4_NP,"[270,289]_H",4_T,1_ACC,0_L,0_PR,IT_SALES,0_SALARY
11882,Medium_sat,Low_grade,3_NP,"[80,118]_H",4_T,0_ACC,0_L,0_PR,IT_SALES,0_SALARY
11883,Very_high_sat,High_grade,4_NP,"[183,225]_H",3_T,1_ACC,0_L,0_PR,IT_SALES,0_SALARY
11884,Medium_sat,Low_grade,3_NP,"[270,289]_H",2_T,0_ACC,0_L,0_PR,product_mng_SALES,0_SALARY
11885,High_sat,High_grade,3_NP,"[226,247]_H",2_T,1_ACC,0_L,0_PR,product_mng_SALES,0_SALARY
11886,Very_high_sat,Medium_grade,4_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,product_mng_SALES,0_SALARY
11887,Very_high_sat,Medium_grade,3_NP,"[226,247]_H",3_T,0_ACC,0_L,0_PR,product_mng_SALES,0_SALARY
11888,High_sat,Medium_grade,3_NP,"[183,225]_H",2_T,1_ACC,0_L,0_PR,IT_SALES,0_SALARY
11889,Low_sat,Low_grade,4_NP,"[183,225]_H",3_T,0_ACC,0_L,1_PR,management_SALES,2_SALARY
11890,Low_sat,High_grade,6_NP,"[183,225]_H",3_T,0_ACC,0_L,1_PR,management_SALES,2_SALARY
11891,Medium_sat,Low_grade,2_NP,"[140,161]_H",2_T,1_ACC,0_L,1_PR,management_SALES,2_SALARY
11892,High_sat,Medium_grade,4_NP,"[140,161]_H",3_T,0_ACC,0_L,1_PR,management_SALES,2_SALARY
11893,High_sat,High_grade,5_NP,"[119,140]_H",5_T,0_ACC,0_L,1_PR,management_SALES,2_SALARY
11894,Very_high_sat,High_grade,4_NP,"[248,269]_H",3_T,0_ACC,0_L,1_PR,management_SALES,2_SALARY
11895,Medium_sat,Low_grade,2_NP,"[80,118]_H",6_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11896,High_sat,Very_high_grade,3_NP,"[140,161]_H",4_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11897,High_sat,Very_high_grade,3_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11898,Very_high_sat,Medium_grade,4_NP,"[140,161]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11899,High_sat,Very_high_grade,4_NP,"[140,161]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11900,Very_high_sat,Medium_grade,2_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11901,Very_low_sat,High_grade,5_NP,"[183,225]_H",5_T,1_ACC,0_L,0_PR,sales_SALES,1_SALARY
11902,Very_high_sat,High_grade,3_NP,"[248,269]_H",7_T,1_ACC,0_L,0_PR,sales_SALES,1_SALARY
11903,Very_high_sat,Medium_grade,4_NP,"[248,269]_H",7_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11904,Very_low_sat,High_grade,5_NP,"[140,161]_H",7_T,1_ACC,0_L,0_PR,sales_SALES,1_SALARY
11905,Very_low_sat,High_grade,6_NP,"[270,289]_H",7_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11906,High_sat,Medium_grade,3_NP,"[162,182]_H",7_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11907,High_sat,Very_high_grade,3_NP,"[226,247]_H",3_T,1_ACC,0_L,0_PR,sales_SALES,1_SALARY
11908,High_sat,Low_grade,2_NP,"[183,225]_H",7_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11909,Very_high_sat,Medium_grade,4_NP,"[183,225]_H",7_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11910,Low_sat,Very_high_grade,4_NP,"[183,225]_H",7_T,0_ACC,0_L,0_PR,sales_SALES,2_SALARY
11911,Medium_sat,Medium_grade,2_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11912,Very_high_sat,High_grade,2_NP,"[226,247]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11913,Very_high_sat,High_grade,3_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11914,High_sat,High_grade,4_NP,"[270,289]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11915,Very_high_sat,Very_high_grade,2_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11916,Low_sat,High_grade,3_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11917,Very_high_sat,High_grade,3_NP,"[140,161]_H",6_T,1_ACC,0_L,0_PR,sales_SALES,0_SALARY
11918,Very_high_sat,High_grade,3_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11919,High_sat,Low_grade,5_NP,"[226,247]_H",8_T,1_ACC,0_L,0_PR,sales_SALES,0_SALARY
11920,Very_low_sat,Medium_grade,4_NP,"[119,140]_H",8_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11921,Medium_sat,Medium_grade,5_NP,"[162,182]_H",8_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11922,Very_high_sat,Low_grade,3_NP,"[248,269]_H",8_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11923,Very_high_sat,High_grade,3_NP,"[226,247]_H",8_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11924,Very_high_sat,High_grade,4_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11925,Medium_sat,High_grade,3_NP,"[119,140]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11926,High_sat,Medium_grade,6_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11927,Medium_sat,High_grade,4_NP,"[183,225]_H",5_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11928,Medium_sat,Medium_grade,2_NP,"[162,182]_H",8_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11929,Very_high_sat,High_grade,3_NP,"[183,225]_H",8_T,1_ACC,0_L,0_PR,IT_SALES,0_SALARY
11930,Very_high_sat,Very_high_grade,6_NP,"[119,140]_H",8_T,1_ACC,0_L,0_PR,product_mng_SALES,0_SALARY
11931,High_sat,Very_high_grade,3_NP,"[183,225]_H",4_T,0_ACC,0_L,0_PR,product_mng_SALES,0_SALARY
11932,Very_high_sat,High_grade,3_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,product_mng_SALES,0_SALARY
11933,Very_high_sat,Very_high_grade,5_NP,"[248,269]_H",4_T,0_ACC,0_L,0_PR,product_mng_SALES,0_SALARY
11934,Very_high_sat,Medium_grade,5_NP,"[183,225]_H",4_T,0_ACC,0_L,0_PR,IT_SALES,0_SALARY
11935,Medium_sat,High_grade,3_NP,"[162,182]_H",7_T,0_ACC,0_L,1_PR,management_SALES,2_SALARY
11936,Medium_sat,High_grade,2_NP,"[183,225]_H",7_T,1_ACC,0_L,1_PR,management_SALES,2_SALARY
11937,Very_high_sat,High_grade,3_NP,"[226,247]_H",7_T,0_ACC,0_L,1_PR,management_SALES,2_SALARY
11938,Very_low_sat,High_grade,6_NP,"[140,161]_H",7_T,0_ACC,0_L,1_PR,management_SALES,2_SALARY
11939,Very_high_sat,High_grade,3_NP,"[119,140]_H",3_T,0_ACC,0_L,1_PR,management_SALES,2_SALARY
11940,Medium_sat,High_grade,3_NP,"[162,182]_H",10_T,0_ACC,0_L,1_PR,management_SALES,2_SALARY
11941,Medium_sat,Very_high_grade,4_NP,"[183,225]_H",10_T,0_ACC,0_L,0_PR,marketing_SALES,1_SALARY
11942,Very_high_sat,High_grade,3_NP,"[270,289]_H",10_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11943,Very_high_sat,High_grade,3_NP,"[226,247]_H",10_T,0_ACC,0_L,0_PR,accounting_SALES,1_SALARY
11944,Very_high_sat,High_grade,5_NP,"[248,269]_H",10_T,1_ACC,0_L,0_PR,support_SALES,1_SALARY
11945,Very_high_sat,High_grade,3_NP,"[248,269]_H",10_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
11946,Medium_sat,Very_high_grade,3_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,management_SALES,1_SALARY
11947,Very_high_sat,Very_high_grade,3_NP,"[226,247]_H",3_T,0_ACC,0_L,0_PR,marketing_SALES,1_SALARY
11948,Very_high_sat,High_grade,5_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,marketing_SALES,1_SALARY
11949,High_sat,High_grade,3_NP,"[248,269]_H",4_T,0_ACC,0_L,0_PR,marketing_SALES,2_SALARY
11950,Medium_sat,High_grade,4_NP,"[226,247]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11951,High_sat,High_grade,4_NP,"[183,225]_H",4_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11952,Medium_sat,Medium_grade,5_NP,"[226,247]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11953,Medium_sat,High_grade,3_NP,"[140,161]_H",4_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11954,Very_high_sat,High_grade,3_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11955,Very_high_sat,High_grade,2_NP,"[248,269]_H",7_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11956,Very_high_sat,High_grade,4_NP,"[140,161]_H",7_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11957,Medium_sat,Medium_grade,4_NP,"[226,247]_H",7_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
11958,Very_low_sat,Medium_grade,5_NP,"[248,269]_H",7_T,0_ACC,0_L,0_PR,IT_SALES,0_SALARY
11959,Very_high_sat,Medium_grade,5_NP,"[248,269]_H",7_T,0_ACC,0_L,0_PR,product_mng_SALES,0_SALARY
11960,Very_high_sat,High_grade,3_NP,"[183,225]_H",3_T,1_ACC,0_L,0_PR,product_mng_SALES,0_SALARY
11961,Very_high_sat,High_grade,4_NP,"[248,269]_H",7_T,0_ACC,0_L,0_PR,product_mng_SALES,0_SALARY
11962,Very_high_sat,Medium_grade,2_NP,"[80,118]_H",7_T,0_ACC,0_L,0_PR,product_mng_SALES,0_SALARY
11963,Very_high_sat,Low_grade,4_NP,"[119,140]_H",7_T,0_ACC,0_L,0_PR,IT_SALES,0_SALARY
11964,Very_high_sat,High_grade,5_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,IT_SALES,0_SALARY
11965,Very_high_sat,High_grade,4_NP,"[226,247]_H",3_T,1_ACC,0_L,0_PR,IT_SALES,0_SALARY
11966,Very_high_sat,Medium_grade,3_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,IT_SALES,0_SALARY
11967,Very_high_sat,High_grade,3_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,IT_SALES,0_SALARY
11968,High_sat,High_grade,4_NP,"[140,161]_H",3_T,1_ACC,0_L,0_PR,IT_SALES,0_SALARY
11969,Medium_sat,High_grade,3_NP,"[226,247]_H",2_T,0_ACC,0_L,0_PR,IT_SALES,0_SALARY
11970,Very_low_sat,Low_grade,5_NP,"[80,118]_H",6_T,1_ACC,0_L,0_PR,marketing_SALES,2_SALARY
11971,Very_high_sat,High_grade,4_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,accounting_SALES,2_SALARY
11972,Medium_sat,High_grade,3_NP,"[226,247]_H",8_T,0_ACC,0_L,0_PR,accounting_SALES,2_SALARY
11973,Medium_sat,High_grade,4_NP,"[162,182]_H",8_T,0_ACC,0_L,0_PR,IT_SALES,1_SALARY
11974,Very_high_sat,Medium_grade,5_NP,"[248,269]_H",8_T,0_ACC,0_L,0_PR,IT_SALES,1_SALARY
11975,Medium_sat,High_grade,3_NP,"[270,289]_H",8_T,0_ACC,0_L,0_PR,management_SALES,2_SALARY
11976,Very_high_sat,High_grade,3_NP,"[119,140]_H",8_T,0_ACC,0_L,0_PR,marketing_SALES,1_SALARY
11977,Medium_sat,High_grade,3_NP,"[140,161]_H",3_T,1_ACC,0_L,0_PR,marketing_SALES,1_SALARY
11978,Medium_sat,High_grade,3_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,marketing_SALES,1_SALARY
11979,Medium_sat,Medium_grade,5_NP,"[162,182]_H",3_T,1_ACC,0_L,0_PR,sales_SALES,1_SALARY
11980,High_sat,High_grade,4_NP,"[183,225]_H",5_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11981,Medium_sat,High_grade,4_NP,"[183,225]_H",8_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11982,High_sat,High_grade,2_NP,"[119,140]_H",8_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11983,High_sat,Low_grade,5_NP,"[226,247]_H",8_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11984,Medium_sat,Medium_grade,4_NP,"[183,225]_H",4_T,1_ACC,0_L,0_PR,sales_SALES,1_SALARY
11985,High_sat,Medium_grade,4_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
11986,Medium_sat,Low_grade,5_NP,"[140,161]_H",4_T,0_ACC,0_L,0_PR,IT_SALES,1_SALARY
11987,Very_low_sat,High_grade,4_NP,"[226,247]_H",4_T,0_ACC,0_L,0_PR,product_mng_SALES,1_SALARY
11988,Medium_sat,Low_grade,3_NP,"[80,118]_H",7_T,0_ACC,0_L,0_PR,product_mng_SALES,2_SALARY
11989,Very_high_sat,High_grade,3_NP,"[248,269]_H",7_T,0_ACC,0_L,0_PR,product_mng_SALES,0_SALARY
11990,Medium_sat,Low_grade,4_NP,"[183,225]_H",7_T,0_ACC,0_L,0_PR,product_mng_SALES,1_SALARY
11991,Medium_sat,Medium_grade,2_NP,"[226,247]_H",7_T,0_ACC,0_L,0_PR,IT_SALES,1_SALARY
11992,Medium_sat,High_grade,3_NP,"[226,247]_H",3_T,1_ACC,0_L,0_PR,IT_SALES,1_SALARY
11993,Medium_sat,Low_grade,4_NP,"[248,269]_H",10_T,0_ACC,0_L,1_PR,management_SALES,2_SALARY
11994,Very_low_sat,Very_high_grade,3_NP,"[183,225]_H",10_T,0_ACC,0_L,1_PR,management_SALES,2_SALARY
11995,Very_high_sat,Medium_grade,3_NP,"[248,269]_H",10_T,1_ACC,0_L,1_PR,management_SALES,2_SALARY
11996,High_sat,Very_high_grade,5_NP,"[248,269]_H",10_T,0_ACC,0_L,1_PR,management_SALES,2_SALARY
11997,Very_high_sat,Medium_grade,3_NP,"[183,225]_H",10_T,0_ACC,0_L,1_PR,management_SALES,2_SALARY
11998,Low_sat,Medium_grade,3_NP,"[162,182]_H",10_T,0_ACC,0_L,1_PR,marketing_SALES,2_SALARY
11999,Medium_sat,High_grade,4_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,IT_SALES,0_SALARY
12000,Low_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
12001,High_sat,High_grade,5_NP,"[248,269]_H",6_T,0_ACC,1_L,0_PR,sales_SALES,1_SALARY
12002,Very_low_sat,High_grade,7_NP,"[270,289]_H",4_T,0_ACC,1_L,0_PR,sales_SALES,1_SALARY
12003,High_sat,High_grade,5_NP,"[183,225]_H",5_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
12004,Low_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
12005,Medium_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
12006,Very_low_sat,High_grade,6_NP,"[226,247]_H",4_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
12007,Very_high_sat,High_grade,5_NP,"[248,269]_H",5_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
12008,Very_high_sat,Very_high_grade,5_NP,"[183,225]_H",5_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
12009,Medium_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
12010,Medium_sat,Medium_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
12011,Very_low_sat,High_grade,6_NP,"[290,311]_H",4_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
12012,Very_high_sat,Very_high_grade,4_NP,"[226,247]_H",5_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
12013,Medium_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
12014,Low_sat,Medium_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
12015,Low_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
12016,Medium_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
12017,High_sat,Very_high_grade,4_NP,"[248,269]_H",6_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
12018,Medium_sat,Medium_grade,2_NP,"[140,161]_H",3_T,1_ACC,1_L,1_PR,sales_SALES,0_SALARY
12019,High_sat,High_grade,5_NP,"[248,269]_H",5_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
12020,Very_low_sat,High_grade,6_NP,"[270,289]_H",4_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
12021,Low_sat,Medium_grade,2_NP,"[140,161]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
12022,Very_low_sat,Very_high_grade,6_NP,"[290,311]_H",4_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
12023,Medium_sat,Medium_grade,2_NP,"[119,140]_H",3_T,0_ACC,1_L,0_PR,sales_SALES,0_SALARY
